"created_at","screen_name","text","name","location","is_retweet","date"
2015-10-13 20:18:49,"BarackObama","Expanding Medicaid isn't just practical—it's the right thing to do. http://t.co/RDg6nz8nnF #PeopleOverPolitics","Barack Obama","Washington, DC",FALSE,2015-10-13
2015-10-13 17:30:42,"BarackObama","Repealing #Obamacare is still a bad idea. http://t.co/pBGjtIKc59","Barack Obama","Washington, DC",FALSE,2015-10-13
2015-10-13 15:10:42,"BarackObama","Keep the conversation on gun violence going until Congress will #DoSomething about it: http://t.co/A96eAymD37","Barack Obama","Washington, DC",FALSE,2015-10-13
2015-10-10 18:30:49,"BarackObama","""Outdated trade rules put our workers at a disadvantage—and TPP will change that."" —President Obama http://t.co/mrdFZvoETy #TPP","Barack Obama","Washington, DC",FALSE,2015-10-10
2015-10-10 15:46:33,"BarackObama","In the weekly address, President Obama discusses how the #TPP will put American workers first. http://t.co/mrdFZvoETy","Barack Obama","Washington, DC",FALSE,2015-10-10
2015-10-09 17:01:56,"BarackObama","Wind and solar energy are getting cheaper and cheaper—the #SwitchToClean energy is happening. http://t.co/nzigk15vXp","Barack Obama","Washington, DC",FALSE,2015-10-09
2015-10-08 22:22:07,"BarackObama","Add your name to the list of people asking Congress to #DoSomething about gun violence: http://t.co/Ff6P4JyV9Y","Barack Obama","Washington, DC",FALSE,2015-10-08
2015-10-08 19:06:31,"BarackObama","Check out how these @OFA volunteers are making a difference on gun violence in their community: http://t.co/0lAwbcKo7D #DoSomething","Barack Obama","Washington, DC",FALSE,2015-10-08
2015-10-08 16:16:39,"BarackObama","Retweet if you agree: It's time for Congress to put politics aside and #DoSomething about gun violence. http://t.co/TaInIBmrhG","Barack Obama","Washington, DC",FALSE,2015-10-08
2015-10-08 14:22:22,"BarackObama","Our thoughts and prayers are not enough. It's time for Congress to #DoSomething to prevent gun violence tragedies: http://t.co/TMWUhGgsXK","Barack Obama","Washington, DC",FALSE,2015-10-08
2015-10-07 21:43:03,"BarackObama","""This will not change until the politics change."" —President Obama on gun violence #DoSomething http://t.co/kqz7WIShnh","Barack Obama","Washington, DC",FALSE,2015-10-07
2015-10-07 20:28:34,"BarackObama","Take a look at some of the most important recent stories on gun violence prevention: http://t.co/02cXehbVvi #DoSomething","Barack Obama","Washington, DC",FALSE,2015-10-07
2015-10-07 18:54:30,"BarackObama","Add your name if you agree it's time for Congress to #DoSomething about gun violence in America. http://t.co/ttnwvksW10","Barack Obama","Washington, DC",FALSE,2015-10-07
2015-10-07 16:47:28,"BarackObama","LIVE: President Obama is speaking at the @WhiteHouse Summit on Worker Voice. http://t.co/Fnr99d1D7q","Barack Obama","Washington, DC",FALSE,2015-10-07
2015-10-07 16:00:45,"BarackObama","An @OFA volunteer reflects on the trainings she received—that helped her land her dream job. http://t.co/YABvrFllkR","Barack Obama","Washington, DC",FALSE,2015-10-07
2015-10-06 18:42:52,"BarackObama","Stand up for American workers—add your name if you agree it's time to #LeadOnTrade. http://t.co/YBluIYLipw","Barack Obama","Washington, DC",FALSE,2015-10-06
2015-10-06 17:25:53,"BarackObama","The #TPP establishes the highest labor standards of any trade agreement in history. http://t.co/3vqoancyYp","Barack Obama","Washington, DC",FALSE,2015-10-06
2015-10-06 15:47:20,"BarackObama","The more U.S. goods sold abroad, the more higher-paying jobs are supported at home—another reason to #LeadOnTrade: http://t.co/P2Gl6w6R1Z","Barack Obama","Washington, DC",FALSE,2015-10-06
2015-10-05 21:41:32,"BarackObama","""I refuse to leave our children a planet that's beyond their capacity to repair."" —President Obama #OurOcean2015 https://t.co/TfbkHQDDg0","Barack Obama","Washington, DC",FALSE,2015-10-05
2015-10-05 20:19:55,"BarackObama","Add your name to support the most progressive trade deal in this nation's history: http://t.co/DPx1onQXmm #LeadOnTrade","Barack Obama","Washington, DC",FALSE,2015-10-05
2015-10-05 15:54:13,"BarackObama","Great news: President Obama just secured a trade deal that puts American workers first. http://t.co/lYI3qRClX6 #LeadOnTrade","Barack Obama","Washington, DC",FALSE,2015-10-05
2015-10-03 20:01:29,"BarackObama","Twenty-three years and still going strong. Here's to many more. #HappyAnniversary http://t.co/EdEvqUF0s7","Barack Obama","Washington, DC",FALSE,2015-10-03
2015-10-03 18:29:58,"BarackObama","""Congress should do its job, stop kicking the can down the road, and pass a serious budget."" —President Obama http://t.co/HsE9QjkfLD","Barack Obama","Washington, DC",FALSE,2015-10-03
2015-10-03 16:59:47,"BarackObama","In the weekly address, President Obama urges Congress to pass a real budget. http://t.co/HsE9QjkfLD","Barack Obama","Washington, DC",FALSE,2015-10-03
2015-10-02 20:14:56,"BarackObama","Private-sector jobs have grown for a record-breaking 67 straight months—but there's more to do.","Barack Obama","Washington, DC",FALSE,2015-10-02
2015-10-02 17:26:12,"BarackObama","More than 10,000 people die from gun violence in the U.S. each year—that can change. http://t.co/Oi80sA6qJD http://t.co/iguwO9P5dh","Barack Obama","Washington, DC",FALSE,2015-10-02
2015-10-02 15:58:44,"BarackObama","Our thoughts and prayers are not enough—it's time to take action. http://t.co/qfEm0j9r3V","Barack Obama","Washington, DC",FALSE,2015-10-02
2015-10-01 15:24:49,"BarackObama","Organizers across the country are working to prevent gun violence—state by state. Read more: http://t.co/DpnWBhEJcc","Barack Obama","Washington, DC",FALSE,2015-10-01
2015-10-01 00:47:29,"BarackObama","LAST CALL: Enter for a chance to meet President Obama. http://t.co/0s2pXZGsI0 http://t.co/cbSaQVR4SO","Barack Obama","Washington, DC",FALSE,2015-10-01
2015-09-30 23:26:15,"BarackObama","DEADLINE: Tonight. Time to make your move—chip in now. http://t.co/AjKnE79V5V http://t.co/fwz6HYAmqw","Barack Obama","Washington, DC",FALSE,2015-09-30
2015-09-30 22:26:20,"BarackObama","This is your chance to meet President Obama. (No joke.) http://t.co/wrjKnubpxY http://t.co/EoSWsROzjY","Barack Obama","Washington, DC",FALSE,2015-09-30
2015-09-30 21:19:13,"BarackObama","You and a guest could fly to D.C. and meet the President. Enter now for your chance: http://t.co/k3VB2JxQAg","Barack Obama","Washington, DC",FALSE,2015-09-30
2015-09-30 19:45:41,"BarackObama","Give this grassroots movement a lift—become a recurring donor today: http://t.co/90E4s8MZth http://t.co/fFsIi3uHLc","Barack Obama","Washington, DC",FALSE,2015-09-30
2015-09-30 18:40:58,"BarackObama","Enter before midnight and you—and your BFF—could meet the President this fall. http://t.co/XjtDaGWXno http://t.co/hRrMiIawHe","Barack Obama","Washington, DC",FALSE,2015-09-30
2015-09-30 17:21:54,"BarackObama","Better hurry—the deadline to show your support for this grassroots movement is tonight. http://t.co/n8C7rdD4s0 http://t.co/GHxzFc8rTC","Barack Obama","Washington, DC",FALSE,2015-09-30
2015-09-30 16:18:21,"BarackObama","Want to hear that laugh in person? Throw your name in before tonight's deadline: http://t.co/XZkI1GSUg9 http://t.co/bgzegZCDDU","Barack Obama","Washington, DC",FALSE,2015-09-30
2015-09-30 15:07:57,"BarackObama","Enter now and you could meet President Obama in D.C. this fall: http://t.co/HDxcIuds0r","Barack Obama","Washington, DC",FALSE,2015-09-30
2015-09-29 22:00:15,"BarackObama","Coffee: √
Fall sweater: √
Meeting the President: ?

Enter before #NationalCoffeeDay ends: http://t.co/S6F8APNINk http://t.co/6HdX6i20kg","Barack Obama","Washington, DC",FALSE,2015-09-29
2015-09-29 18:37:26,"BarackObama","Chip in to fight for real, lasting change: http://t.co/OKJKKxfDIi http://t.co/qq6zlVWWeG","Barack Obama","Washington, DC",FALSE,2015-09-29
2015-09-29 17:33:17,"BarackObama","Give it your best shot—enter today for your chance to meet the President: http://t.co/jXBu09fx7F http://t.co/VRgaDL2FQu","Barack Obama","Washington, DC",FALSE,2015-09-29
2015-09-29 15:13:12,"BarackObama","In an interview with @RollingStone, President Obama lays out why we need to #ActOnClimate before it's too late. http://t.co/gMyOuzHcNM","Barack Obama","Washington, DC",FALSE,2015-09-29
2015-09-28 21:03:26,"BarackObama","This movement started with grassroots supporters just like you. Help keep it going—chip in $5 or more today: http://t.co/L5qG329kPg","Barack Obama","Washington, DC",FALSE,2015-09-28
2015-09-28 19:13:17,"BarackObama","Watch a #VICEonHBO clip about President Obama's historic visit to a federal prison: http://t.co/rn8up4iCE5","Barack Obama","Washington, DC",FALSE,2015-09-28
2015-09-28 16:47:45,"BarackObama","Don't miss the chance to meet President Obama this fall—all you have to do is enter: http://t.co/5uTwJE8jiX","Barack Obama","Washington, DC",FALSE,2015-09-28
2015-09-27 16:45:31,"BarackObama","Want to be the one walking through that door? Enter the contest now: http://t.co/CZs9v11xTo http://t.co/ip7vt2AyhT","Barack Obama","Washington, DC",FALSE,2015-09-27
2015-09-26 18:46:06,"BarackObama","Beat the buzzer—the big fundraising deadline is almost here. http://t.co/LwzgniHTi7 http://t.co/pBOUdYJsTH","Barack Obama","Washington, DC",FALSE,2015-09-26
2015-09-26 15:09:08,"BarackObama","Time's running out—don't miss your chance to meet President Obama. http://t.co/ISoGPzOgjC http://t.co/35VNYcJ173","Barack Obama","Washington, DC",FALSE,2015-09-26
2015-09-25 22:15:11,"BarackObama","Do you hear that? It's the sound of a big fundraising deadline. Chip in now: http://t.co/P2OKsoqauD http://t.co/HwLOkj1Yu7","Barack Obama","Washington, DC",FALSE,2015-09-25
2015-09-25 20:17:32,"BarackObama","Fall is here—and so is your chance to meet President Obama. Enter now: http://t.co/n4NbQGNFEY http://t.co/WcGg9JgUtI","Barack Obama","Washington, DC",FALSE,2015-09-25
2015-09-25 17:33:36,"BarackObama","Walk the walk—support the team that's fighting for today's important issues. http://t.co/wbVIDVxuR3 http://t.co/l0L3qFHqHe","Barack Obama","Washington, DC",FALSE,2015-09-25
2015-09-25 15:39:12,"BarackObama","Climate change is an issue that cannot be left for future generations—and @pontifex agrees: http://t.co/f9HHt0iOJk #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-09-25
2015-09-24 22:02:58,"BarackObama","You could win a chance to meet President Obama. (Let that sink in.) Enter now: http://t.co/KSgSX9Q2oZ http://t.co/jmYatM9iHS","Barack Obama","Washington, DC",FALSE,2015-09-24
2015-09-24 20:42:27,"BarackObama","Don't cruise past this fundraising deadline. Chip in now: http://t.co/JJdjpc5NsC http://t.co/Hcxby32bBv","Barack Obama","Washington, DC",FALSE,2015-09-24
2015-09-24 19:30:29,"BarackObama","With less than a week left to avert a shutdown, Congress is wasting time trying to take away women's access to health care. #EnoughAlready","Barack Obama","Washington, DC",FALSE,2015-09-24
2015-09-24 16:45:07,"BarackObama","Change starts with people working together. Read how volunteers in Tucson are organizing to make change a reality: http://t.co/9DZsoYQhQX","Barack Obama","Washington, DC",FALSE,2015-09-24
2015-09-24 15:19:28,"BarackObama","Give your #SquadGoals an upgrade—enter now to meet President Obama: http://t.co/YciDxgp2G7 http://t.co/NTGLaTFJvi","Barack Obama","Washington, DC",FALSE,2015-09-24
2015-09-23 22:08:42,"BarackObama","17.6 million Americans covered—that's a number to celebrate: http://t.co/O9RMgldsv0 #Obamacare","Barack Obama","Washington, DC",FALSE,2015-09-23
2015-09-23 19:56:24,"BarackObama","Watch @Pontifex say why it's so important for everyone to come together to #ActOnClimate. #PopeInDC http://t.co/ouZ0PDWQKt","Barack Obama","Washington, DC",FALSE,2015-09-23
2015-09-23 17:46:51,"BarackObama","Dress to impress—you could win the chance to meet President Obama. Enter now: http://t.co/zBueGYPTHd http://t.co/fAXVkEzVqU","Barack Obama","Washington, DC",FALSE,2015-09-23
2015-09-23 16:41:10,"BarackObama","""Michelle and I extend our wishes for an easy fast to all those observing Yom Kippur."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-09-23
2015-09-23 13:21:15,"BarackObama","LIVE: Watch as @Pontifex is welcomed to the White House. http://t.co/ZFiuZHzv1c #PopeInDC","Barack Obama","Washington, DC",FALSE,2015-09-23
2015-09-22 21:25:37,"BarackObama","Get your camera ready—this is your chance to meet President Obama. Enter now: http://t.co/0oV4SDhmTC http://t.co/RSAOEK6By5","Barack Obama","Washington, DC",FALSE,2015-09-22
2015-09-22 20:03:04,"BarackObama","LIVE: President Obama and others are greeting @Pontifex at Joint Base Andrews. http://t.co/zjsmIQ2ZBo","Barack Obama","Washington, DC",FALSE,2015-09-22
2015-09-22 16:05:08,"BarackObama","America doesn't need another shutdown—members of Congress need to do their job and pass a budget. Read more: http://t.co/f3JIAvFN4Y","Barack Obama","Washington, DC",FALSE,2015-09-22
2015-09-21 22:48:19,"BarackObama","Hope you're ready—fall is here. http://t.co/LpWzq0BmiU","Barack Obama","Washington, DC",FALSE,2015-09-21
2015-09-21 20:50:39,"BarackObama","Read how @OFA volunteers in Tucson are working hard to bring change to their community. http://t.co/oMXhaZuidu","Barack Obama","Washington, DC",FALSE,2015-09-21
2015-09-21 17:49:40,"BarackObama","Climate change is real—and it's time to act. http://t.co/bjIcRhTniI (h/t @washingtonpost) http://t.co/U9HJCLVUGt","Barack Obama","Washington, DC",FALSE,2015-09-21
2015-09-19 18:12:46,"BarackObama","""There’s nothing principled about the idea of another government shutdown."" —President Obama http://t.co/P7dlz9Q0V9","Barack Obama","Washington, DC",FALSE,2015-09-19
2015-09-19 17:03:19,"BarackObama","In the weekly address, President Obama calls on Congress to stop playing games with our economy and pass a budget. http://t.co/P7dlz9yq3B","Barack Obama","Washington, DC",FALSE,2015-09-19
2015-09-18 21:37:23,"BarackObama","LIVE: President Obama is speaking at the White House screening of @Vice's documentary on criminal justice reform. http://t.co/yeB7SdvFL4","Barack Obama","Washington, DC",FALSE,2015-09-18
2015-09-18 20:49:17,"BarackObama","When women are empowered, extraordinary things happen. Read more: http://t.co/rJcgDBNvqY http://t.co/2y4N6lLsn3","Barack Obama","Washington, DC",FALSE,2015-09-18
2015-09-18 19:06:54,"BarackObama","Retweet if you agree. #LeadOnLeave http://t.co/RTPz8Ni0zK","Barack Obama","Washington, DC",FALSE,2015-09-18
2015-09-18 17:19:52,"BarackObama","It's time to #LeadOnLeave—because what's good for workers and families is good for the economy: http://t.co/Venhc8up8h","Barack Obama","Washington, DC",FALSE,2015-09-18
2015-09-18 16:00:51,"BarackObama","The uninsured rate continues to fall—and that's no accident. Read about how #Obamacare is making a difference: http://t.co/eCHaWdPKam","Barack Obama","Washington, DC",FALSE,2015-09-18
2015-09-17 20:47:44,"BarackObama","""If you're eligible, commit to becoming a citizen today."" —President Obama #ConstitutionDay https://t.co/y899RqDw4m","Barack Obama","Washington, DC",FALSE,2015-09-17
2015-09-17 18:44:13,"BarackObama","Investments in clean energy are boosting the economy—while fighting climate change. #ActOnClimate http://t.co/24j5r1rmAW","Barack Obama","Washington, DC",FALSE,2015-09-17
